"Model","Scenario","Region","Variable","Unit","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"IIASA GDP 2023","SSP5","Sudan","GDP|PPP","billion USD_2017/yr",184.796791175529,217.053814240692,295.167283637209,402.401880442054,550.391805278638,740.501260153278,980.19040873944,1262.85793436797,1588.04677049909,1924.06013239049,2247.60871257328,2550.18393965994,2826.15426612143,3073.79515541944,3293.21153967011,3491.59866802805
"IIASA GDP 2023","SSP5","Senegal","GDP|PPP","billion USD_2017/yr",77.5793629353977,100.485824110609,144.160917647762,206.681877607731,293.763909196395,407.061900280434,554.204197162557,728.706626964889,921.292742698066,1115.18111600148,1303.072092553,1481.37349986807,1642.91624618663,1785.58765845642,1911.94031761257,2021.61506932965
"IIASA GDP 2023","SSP5","Singapore","GDP|PPP","billion USD_2017/yr",646.864231208372,595.562623669224,670.452002337808,764.040870801651,851.257717054716,948.336216011256,1031.17703800564,1098.59175853755,1170.26451285463,1238.78291438499,1289.56922793984,1327.2240627295,1352.86698901775,1363.39925856892,1361.81705007944,1346.4595491605
"IIASA GDP 2023","SSP5","Sierra Leone","GDP|PPP","billion USD_2017/yr",15.8823751048985,17.8136148377194,25.1045144234981,35.7266958785492,50.7445891133375,71.4287709329657,99.3171684221945,134.150133534898,175.050548018087,219.126854708387,264.266273695164,307.597063568196,346.860891488515,380.738059088795,409.023089855795,432.77567181139
"IIASA GDP 2023","SSP5","El Salvador","GDP|PPP","billion USD_2017/yr",62.8426728334798,59.9280884776495,67.9296748113032,77.1711584378723,88.4845562538054,100.631720701828,113.677282901945,125.636324310196,137.463847581528,149.31285856918,161.600459801501,172.118563556453,179.6414687972,185.225173229345,189.339090070486,192.596943885341
"IIASA GDP 2023","SSP5","Serbia","GDP|PPP","billion USD_2017/yr",152.217613021804,143.437087625753,156.31665473266,171.707911389672,190.478036883894,210.203197990848,232.430599496161,255.333526973075,285.817482350033,316.083865442258,341.472029747841,362.226604625258,378.289030405982,391.013683785841,400.963738161757,407.777080379126
"IIASA GDP 2023","SSP5","Sao Tome and Principe","GDP|PPP","billion USD_2017/yr",0.9760928942168381,0.936680017906773,1.08296992419546,1.27834011795189,1.55881283766929,1.95092105291085,2.49467716790922,3.20863327591018,4.07629933156675,5.05612693323943,6.10435209130261,7.16866994820716,8.17620603326747,9.07383181237109,9.84625495681951,10.4969927199781
"IIASA GDP 2023","SSP5","Suriname","GDP|PPP","billion USD_2017/yr",9.95379239833108,11.0579059523862,13.0977429697744,15.5191012828494,18.2132932668821,20.9872500534321,23.7806048612028,26.6093251828112,29.5823349870611,32.320874477741,34.7424356073799,36.7789272279782,38.3260201814661,39.4082058876106,40.1381505769573,40.9622492651731
"IIASA GDP 2023","SSP5","Slovakia","GDP|PPP","billion USD_2017/yr",194.572108078021,220.18690668554,238.44330032612,255.134651782803,269.80207311663,283.621834665957,296.405145070526,307.247551893237,319.940768216646,331.281740586766,338.311293120875,341.13936800978,345.150504534139,352.947362951776,364.2591580366,377.94312362575
"IIASA GDP 2023","SSP5","Slovenia","GDP|PPP","billion USD_2017/yr",95.2730361495822,101.670178350447,110.88988744165,119.94436744322999,129.795951034152,137.95431528008,145.597200118118,151.544047264724,159.725166547806,165.859583079967,172.002092799918,178.741760222366,186.178950920667,194.323920815666,202.897976630563,211.01358484955
"IIASA GDP 2023","SSP5","Sweden","GDP|PPP","billion USD_2017/yr",602.202401795705,698.369908239038,767.9414985092,834.361587800842,906.15129765157,982.099621843832,1059.72428806193,1139.65788467756,1246.55476206835,1359.89635061328,1463.58815949094,1557.06811724874,1644.7047041875,1721.47919042703,1787.51919429573,1838.77509637091
"IIASA GDP 2023","SSP5","Eswatini","GDP|PPP","billion USD_2017/yr",11.4725858852963,11.5871303603842,13.0676006926756,14.9128128227381,17.5704687552923,20.3428136473951,23.3648485672091,26.5783330500967,30.2421748503174,33.7876496792673,36.8808077574532,39.4515166699973,41.5789931836808,43.2832302320611,44.5731396683655,45.4206683563644
"IIASA GDP 2023","SSP5","Seychelles","GDP|PPP","billion USD_2017/yr",3.48167946696396,3.8015093505801802,4.28227748659817,4.81680702006366,5.39101340438887,5.95008993236933,6.50527952584345,6.98231968016163,7.47462199127663,7.90987900925126,8.2367559794349,8.43432426518076,8.67888852768961,8.96682034440371,9.26708195055169,9.53837718036575
"IIASA GDP 2023","SSP5","Syria","GDP|PPP","billion USD_2017/yr",135.39350859375,147.505782684343,189.093063519373,245.898264558255,333.455845661634,440.178938270033,564.224860466678,693.73360165109,833.652493667751,970.559635265177,1106.06904402525,1239.80740536784,1371.63886493428,1497.14523733488,1593.79125575479,1670.14861370729
"IIASA GDP 2023","SSP5","Chad","GDP|PPP","billion USD_2017/yr",28.0191824350029,33.4799676761737,48.5965457076767,70.8681943465843,104.758044410976,155.049907199518,228.397009850965,326.447843223315,448.944592250938,591.839935414349,750.766507793428,917.445789891038,1083.70639468737,1243.21013736955,1392.82298916601,1531.71698724063
"IIASA GDP 2023","SSP5","Togo","GDP|PPP","billion USD_2017/yr",22.7330731652276,27.2077464627882,39.7032003329419,57.7919794651038,83.7658464329165,119.896435319759,167.257551565309,223.046161105494,285.593829847579,351.399448916611,418.159861858592,481.008961586382,536.853800690021,584.380800949578,624.63422372401,658.758148075925
"IIASA GDP 2023","SSP5","Thailand","GDP|PPP","billion USD_2017/yr",1388.75139405796,1508.4285611417,1726.03426631102,1971.68053864934,2282.99877080593,2605.35857023385,2914.34209280361,3152.64571822505,3388.90842417348,3556.99989629761,3683.87358933832,3748.55844792281,3757.82830073536,3826.21501637874,3919.41631350805,4022.4820969356
"IIASA GDP 2023","SSP5","Tajikistan","GDP|PPP","billion USD_2017/yr",46.9848557668437,51.9390341183854,64.474679266401,79.3515665376464,100.995182925626,123.884132108936,149.93844575456,176.168937340976,214.106827865211,256.110226181063,300.327278676597,345.078971046371,389.390025448518,434.589125265885,481.12318888573,528.490831684642
"IIASA GDP 2023","SSP5","Turkmenistan","GDP|PPP","billion USD_2017/yr",108.025968709838,106.753135218558,113.723871810857,121.157544710409,128.94422001826,137.646867593352,147.894487646275,158.868695729724,170.571053151795,182.469572725373,193.235396818296,202.633117497324,210.686828787251,218.093349361024,225.325013160671,231.671321496103
"IIASA GDP 2023","SSP5","Trinidad and Tobago","GDP|PPP","billion USD_2017/yr",39.0624957226148,40.7449967806948,45.2671991600398,50.8788438112366,55.7985999936382,58.8407842812033,60.5563255110841,63.1829058197125,67.6809781268964,70.4496818898225,71.928412518249,73.6370880334852,76.1451492965217,79.2306682865769,82.8693670387687,86.7155564233791
"IIASA GDP 2023","SSP5","Tunisia","GDP|PPP","billion USD_2017/yr",138.067684081033,157.581764452871,197.100433677503,245.347259088078,295.156340912092,350.681153309504,416.423460616184,501.526238529486,571.981314259076,629.880088355279,668.786264452713,692.982695375138,709.062896773854,726.204357048355,762.694458993374,811.06241628598
"IIASA GDP 2023","SSP5","Turkey","GDP|PPP","billion USD_2017/yr",3109.770705833,3383.43233702187,3871.00815816348,4434.65135609582,4939.37274810689,5436.58704266053,5879.9507208262,6378.95130629493,6926.17218755583,7303.35329357485,7567.79414596609,7849.9866830999,8137.21815658244,8418.14458946346,8710.16243596413,8964.16624810568
"IIASA GDP 2023","SSP5","Taiwan","GDP|PPP","billion USD_2017/yr",1463.0162317423,1449.98271321331,1543.10387097367,1645.93861089712,1673.06726449912,1670.47244424445,1669.88198212718,1678.84343477638,1710.88813627589,1747.94204222882,1763.22922826788,1766.34922683106,1765.70800668836,1755.20592208274,1742.23757104085,1732.35227764146
"IIASA GDP 2023","SSP5","Tanzania","GDP|PPP","billion USD_2017/yr",210.166250146719,256.387340672307,394.187224574356,610.120778264072,934.837984294649,1391.88668313872,2014.70369540234,2774.42217154301,3635.25536373729,4523.58418753276,5418.20289499864,6280.48704302639,7058.63896075938,7727.28423795054,8323.9359401416,8854.9644292108
"IIASA GDP 2023","SSP5","Uganda","GDP|PPP","billion USD_2017/yr",134.64958420613,174.528654169821,279.66371212336,445.23291072731,690.247886655803,1024.16185118137,1457.41525216219,1966.67870713189,2525.64834071171,3106.00008814658,3686.73700778158,4253.707917832,4776.12330060501,5241.91030195979,5653.35028231604,6021.73318730775
"IIASA GDP 2023","SSP5","Ukraine","GDP|PPP","billion USD_2017/yr",398.503477286996,357.51132826564,411.003169664473,460.697441710328,507.545966100854,550.105307295755,596.281757310689,649.605136205408,708.748019382943,767.833758259758,815.946196588951,855.101619241714,888.63739759211,916.457919452311,938.760870030405,952.922243774615
"IIASA GDP 2023","SSP5","Uruguay","GDP|PPP","billion USD_2017/yr",88.2714053305311,88.4453152709671,94.2410494289097,100.837624250372,108.786104499454,117.139951705005,126.645646648517,135.500862101679,145.104849778407,153.915930100562,161.271284298713,165.651605182045,167.260067983787,166.960350750872,166.952765953334,167.496619500744
"IIASA GDP 2023","SSP5","United States","GDP|PPP","billion USD_2017/yr",22529.2095665784,23862.5345553385,25495.6083899109,27228.1852962154,29094.0761270517,31152.5969333736,33492.4368033384,35837.1603326893,38557.9314554804,41259.2308377405,43723.739126609,45977.2151856257,48154.438881962,50083.8448295718,51662.2334492126,52717.4895466301
"IIASA GDP 2023","SSP5","Uzbekistan","GDP|PPP","billion USD_2017/yr",337.097835168504,391.402455840825,456.310653253623,527.007183033905,611.522869919497,690.75956464278,773.28817822818,853.834803719075,950.497018626124,1050.51425641982,1144.9776632727,1231.59398104378,1308.52412834073,1377.45172905214,1442.13262786888,1504.80522502814
"IIASA GDP 2023","SSP5","Saint Vincent and the Grenadines","GDP|PPP","billion USD_2017/yr",1.75767255636222,1.7836099596055202,2.00178297284875,2.24286211582948,2.5023408671912,2.75650073901112,3.01239725652199,3.2617993102772402,3.50829082662414,3.74935810425649,3.9583027659568,4.11189408557824,4.21869777152919,4.30430165110584,4.37648471118546,4.54059364946152
"IIASA GDP 2023","SSP5","Viet Nam","GDP|PPP","billion USD_2017/yr",1350.0294860482,1442.05419234114,1771.71782756642,2181.66915149015,2674.02835566093,3273.66209985122,3984.81045347685,4747.74151914628,5531.81289891693,6327.41811674882,7032.74371191052,7556.43577613642,7908.70240278864,8129.12866989061,8304.84221026974,8419.96250375483
"IIASA GDP 2023","SSP5","Yemen","GDP|PPP","billion USD_2017/yr",61.9475697269741,55.0907186599478,71.9485555355283,99.514309977077,134.5535427553,178.709892907315,250.192725442244,348.468582499853,476.895032995925,636.708219624355,833.580316498802,1067.38209563865,1316.8714535689,1577.13727888851,1839.29382537335,2092.17496965284
"IIASA GDP 2023","SSP5","South Africa","GDP|PPP","billion USD_2017/yr",835.494537499221,925.101754147028,1069.1424825413,1231.66285180688,1424.85886995984,1633.22289214623,1832.33884718135,2032.20069426362,2262.00868177922,2512.82123800626,2736.65946832936,2901.67597730075,3019.44858435082,3094.96538332865,3134.40222931529,3136.75212751058
"IIASA GDP 2023","SSP5","Zambia","GDP|PPP","billion USD_2017/yr",73.7984637411846,86.50687426944,122.293976691598,172.745536029215,244.403857831563,340.614897710432,465.201153503492,612.698152081762,779.859317089818,954.749474452903,1128.1930258856,1290.53173532131,1435.73938895803,1562.36705679046,1671.11882974732,1761.94131401987
"IIASA GDP 2023","SSP5","Zimbabwe","GDP|PPP","billion USD_2017/yr",36.5137679630562,47.9020217784677,67.0177798739844,91.5857932870771,120.888695802774,154.585045134967,193.311763515649,236.88096084499,284.064752893083,332.275857880403,379.985922188456,427.541778545347,473.006124064091,516.846592400955,558.496006420286,595.768708122696
"OECD ENV-Growth 2023","SSP1","Aruba","GDP|PPP","billion USD_2017/yr",4.6023700000000005,4.88357,5.27245,5.73753,6.27086,6.84942,7.47681,8.17492,8.92051,9.6737,10.4262,11.1708,11.892,12.5779,13.2108,13.7626
"OECD ENV-Growth 2023","SSP1","Angola","GDP|PPP","billion USD_2017/yr",227.037,272.628,335.328,417.927,532.361,681.733,869.5,1101.9,1383.07,1712.61,2090.41,2511.58,2971.55,3466.53,3989.2,4529.67
"OECD ENV-Growth 2023","SSP1","Albania","GDP|PPP","billion USD_2017/yr",48.8271,58.0645,68.4202,79.2761,89.3166,97.1609,103.257,108.274,113.047,117.746,121.665,124.77,127.062,128.632,129.482,129.816
"OECD ENV-Growth 2023","SSP1","United Arab Emirates","GDP|PPP","billion USD_2017/yr",792.174,983.035,1174.22,1321,1423.53,1487.22,1529.24,1563.54,1587.76,1594.23,1579.56,1550.22,1508.37,1459.36,1409.41,1364.09
"OECD ENV-Growth 2023","SSP1","Argentina","GDP|PPP","billion USD_2017/yr",861.741,976.732,1100.14,1250.83,1429.44,1625.5,1835.6,2056.5,2287.45,2522.03,2751.28,2969.72,3174.74,3363.23,3529.76,3667.27
"OECD ENV-Growth 2023","SSP1","Armenia","GDP|PPP","billion USD_2017/yr",52.4338,65.6327,80.552,95.0155,107.558,117.728,126.563,135.28,144.622,153.588,160.87,167.356,173.398,179.411,185.752,192.617
"OECD ENV-Growth 2023","SSP1","Antigua and Barbuda","GDP|PPP","billion USD_2017/yr",2.333,2.69247,3.13737,3.66857,4.28872,4.95047,5.64645,6.39095,7.18672,7.99284,8.79479,9.56561,10.2919,10.9608,11.5587,12.0694
"OECD ENV-Growth 2023","SSP1","Australia","GDP|PPP","billion USD_2017/yr",1383.38,1580.08,1821.75,2110.36,2436.12,2764.93,3087.05,3412.88,3743.17,4068.9,4380.7,4670.58,4923.69,5125.51,5272.3,5373.29
"OECD ENV-Growth 2023","SSP1","Austria","GDP|PPP","billion USD_2017/yr",485.038,534.455,577.499,624.206,671.745,715.273,756.079,796.419,836.823,875.831,912.498,944.626,966.522,977.441,977.56,970.015
"OECD ENV-Growth 2023","SSP1","Azerbaijan","GDP|PPP","billion USD_2017/yr",164.983,186.601,209.653,237.258,271.896,311.197,353.498,399.248,448.031,498.618,549.82,601.163,653.004,705.614,758.427,810.678
"OECD ENV-Growth 2023","SSP1","Burundi","GDP|PPP","billion USD_2017/yr",10.5911,13.9974,18.8078,25.6316,35.4013,48.6042,65.9754,88.6099,117.389,152.618,194.915,244.411,300.894,364.245,434.156,510.14
"OECD ENV-Growth 2023","SSP1","Belgium","GDP|PPP","billion USD_2017/yr",605.902,657.276,705.753,753.884,801.212,846.986,892.145,939.507,988.602,1035.86,1079.89,1119.33,1151.39,1173.23,1185.86,1188.57
"OECD ENV-Growth 2023","SSP1","Benin","GDP|PPP","billion USD_2017/yr",54.5112,73.8286,101.682,136.927,181.562,235.874,300.912,378.852,471.141,577.508,697.419,829.531,972.459,1126.21,1289.31,1460.02
"OECD ENV-Growth 2023","SSP1","Burkina Faso","GDP|PPP","billion USD_2017/yr",57.8578,77.1315,107.848,147.692,200.64,267.817,351.253,454.239,578.924,723.782,889.286,1073.33,1274.32,1492.03,1725.55,1972.53
"OECD ENV-Growth 2023","SSP1","Bangladesh","GDP|PPP","billion USD_2017/yr",1371.5,1931.26,2642.08,3463.9,4376.65,5304.95,6223.4,7141.27,8068.39,8951.56,9785.31,10524.5,11149.1,11669.9,12097.9,12434.4
"OECD ENV-Growth 2023","SSP1","Bulgaria","GDP|PPP","billion USD_2017/yr",187.916,215.897,244.642,272.576,298.271,320.596,341.028,359.901,377.228,392.608,406.544,419.784,432.878,446.29,460.095,473.467
"OECD ENV-Growth 2023","SSP1","Bahrain","GDP|PPP","billion USD_2017/yr",83.7891,96.1648,109.961,123.264,136.477,149.32,162.524,176.299,190.14,201.88,211.543,218.95,224.163,227.67,230.138,231.754
"OECD ENV-Growth 2023","SSP1","Bahamas","GDP|PPP","billion USD_2017/yr",15.3387,16.6174,18.1647,19.8967,21.7831,23.6743,25.5405,27.4155,29.2873,31.139,32.932900000000004,34.6444,36.2412,37.6556,38.8434,39.7593
"OECD ENV-Growth 2023","SSP1","Bosnia and Herzegovina","GDP|PPP","billion USD_2017/yr",58.9414,68.6023,77.9655,85.0674,89.8159,92.5182,94.0125,95.0009,95.8688,96.2075,96.3191,96.1409,95.7788,95.351,94.9241,94.4558
"OECD ENV-Growth 2023","SSP1","Belarus","GDP|PPP","billion USD_2017/yr",184.177,191.646,204.038,221.254,242.589,265.44,290.514,318.532,349.369,381.259,413.112,444.801,476.6,509.119,542.513,576.057
"OECD ENV-Growth 2023","SSP1","Belize","GDP|PPP","billion USD_2017/yr",4.34084,4.96588,5.95004,7.34598,9.19468,11.4205,13.9913,16.9294,20.2234,23.7578,27.4522,31.1833,34.8643,38.4115,41.7396,44.7434
"OECD ENV-Growth 2023","SSP1","Bolivia","GDP|PPP","billion USD_2017/yr",106.494,119.518,139.683,171.377,215.627,270.682,335.385,409.34,491.83,580.015,671.889,765.772,860.497,955.037,1048.08,1138.35
"OECD ENV-Growth 2023","SSP1","Brazil","GDP|PPP","billion USD_2017/yr",3409.83,3709.74,4258.44,5023.91,5996.75,7102.73,8297.07,9543.77,10832.3,12096.7,13313.6,14436.8,15448.9,16341.8,17091,17657.4
"OECD ENV-Growth 2023","SSP1","Barbados","GDP|PPP","billion USD_2017/yr",4.74368,5.25594,5.93061,6.84498,7.94418,9.1171,10.317,11.562,12.855,14.1499,15.4259,16.6609,17.8334,18.9219,19.8973,20.6819
"OECD ENV-Growth 2023","SSP1","Brunei Darussalam","GDP|PPP","billion USD_2017/yr",27.823900000000002,32.45,36.7478,39.7402,41.6693,42.9212,43.8383,44.6768,45.5513,46.1516,46.6094,46.8847,47.0094,47.0157,46.7878,46.2551
"OECD ENV-Growth 2023","SSP1","Bhutan","GDP|PPP","billion USD_2017/yr",9.65527,11.7088,13.9181,16.4119,19.2438,22.2259,25.3896,28.7554,32.3015,35.698,38.7694,41.3819,43.4191,45.0014,46.1967,47.0336
"OECD ENV-Growth 2023","SSP1","Botswana","GDP|PPP","billion USD_2017/yr",46.0452,56.1507,67.7175,80.067,93.541,108.105,123.541,139.931,156.813,173.602,190.101,206.273,222.044,237.258,251.526,264.462
"OECD ENV-Growth 2023","SSP1","Central African Republic","GDP|PPP","billion USD_2017/yr",4.93142,6.10412,8.43332,11.9424,17.2024,24.6308,34.6892,48.0916,65.5479,87.4788,114.563,147.294,186.023,231.276,283.544,343.239
"OECD ENV-Growth 2023","SSP1","Canada","GDP|PPP","billion USD_2017/yr",1862.51,2070.33,2327.45,2634.99,2967.24,3289.92,3600.48,3904.99,4212.13,4516.26,4804.53,5066.49,5292.72,5466.76,5582.72,5641.04
"OECD ENV-Growth 2023","SSP1","Switzerland","GDP|PPP","billion USD_2017/yr",634.996,671.137,712.821,755.9,800.667,844.817,888.609,934.118,981.304,1027.52,1070.62,1105.01,1128.05,1139.22,1141.76,1138.53
"OECD ENV-Growth 2023","SSP1","Chile","GDP|PPP","billion USD_2017/yr",489.677,527.433,588.152,666.134,760.119,858.897,955.032,1046.18,1134.75,1218.31,1291,1348.5,1388.35,1408.69,1408.39,1388.43
"OECD ENV-Growth 2023","SSP1","China","GDP|PPP","billion USD_2017/yr",30146.2,36318.4,42591.7,48381.4,54372.4,59946.2,64723.3,69204.7,73344,76559.1,78800.6,80290.1,81066,81238.4,80985.2,80353.4
"OECD ENV-Growth 2023","SSP1","C?te d'Ivoire","GDP|PPP","billion USD_2017/yr",187.758,255.23,346.138,452.032,577.037,721.176,884.284,1068.25,1273.51,1497.79,1738.82,1989.08,2244.63,2504.59,2766.82,3029.74
"OECD ENV-Growth 2023","SSP1","Cameroon","GDP|PPP","billion USD_2017/yr",118.502,150.148,197.505,260.379,343.35,447.68,574.757,728.073,910.002,1119.04,1353.77,1611.96,1891.95,2191.65,2508.1,2837.39
"OECD ENV-Growth 2023","SSP1","Democratic Republic of the Congo","GDP|PPP","billion USD_2017/yr",135.911,176.816,238.193,334.569,477.271,673.02,929.884,1260.22,1674.97,2180.97,2782.94,3482.93,4283.5,5185.21,6184.39,7274.22
"OECD ENV-Growth 2023","SSP1","Congo","GDP|PPP","billion USD_2017/yr",24.657,29.9306,36.7943,45.6843,57.189,71.45,88.6944,109.388,133.9,161.804,193.093,227.58,265.035,305.054,347.016,390.312
"OECD ENV-Growth 2023","SSP1","Colombia","GDP|PPP","billion USD_2017/yr",797.698,922.948,1110.21,1363.52,1668.25,1993.03,2324.1,2654.62,2981.81,3295.9,3586.76,3841.83,4055.82,4226.82,4352.35,4430.48
"OECD ENV-Growth 2023","SSP1","Comoros","GDP|PPP","billion USD_2017/yr",3.01843,3.7440100000000003,4.89472,7.03526,10.278,14.38,19.1317,24.4303,30.2109,36.2836,42.5411,48.8224,55.0459,61.1811,67.167,72.9751
"OECD ENV-Growth 2023","SSP1","Cabo Verde","GDP|PPP","billion USD_2017/yr",5.10428,6.44344,8.00224,9.60746,11.2321,12.776,14.2715,15.7664,17.3236,18.8656,20.3243,21.6187,22.7264,23.6689,24.4654,25.1205
"OECD ENV-Growth 2023","SSP1","Costa Rica","GDP|PPP","billion USD_2017/yr",118.316,136.022,161.341,190.562,222.322,253.816,284.502,314.514,343.422,369.406,391.679,409.088,421.468,428.646,430.626,427.478
"OECD ENV-Growth 2023","SSP1","Cuba","GDP|PPP","billion USD_2017/yr",82.7721,103.422,131.067,170.109,218.587,274.006,333.289,394.709,457.603,520.328,582.228,642.692,699.944,752.15,797.481,835.382
"OECD ENV-Growth 2023","SSP1","Cyprus","GDP|PPP","billion USD_2017/yr",42.9015,49.5195,56.8535,64.7224,72.9317,81.0276,89.1542,97.5784,106.195,114.588,122.454,129.531,135.644,140.779,145.149,148.98
"OECD ENV-Growth 2023","SSP1","Czechia","GDP|PPP","billion USD_2017/yr",424.547,461.135,501.24,545.527,589.622,628.66,665.937,701.412,735.866,766.896,792.671,813.066,828.953,840.634,847.305,848.21
"OECD ENV-Growth 2023","SSP1","Germany","GDP|PPP","billion USD_2017/yr",4276.21,4507.92,4802.05,5187.76,5620.48,6028.56,6400.58,6745.34,7073.1,7382.95,7673.54,7923.89,8107.41,8197.29,8187.18,8096.85
"OECD ENV-Growth 2023","SSP1","Djibouti","GDP|PPP","billion USD_2017/yr",6.57003,8.6421,11.8035,15.0632,18.4483,21.9318,25.5494,29.3531,33.3675,37.41,41.3923,45.1859,48.672,51.902,54.8958,57.6366
"OECD ENV-Growth 2023","SSP1","Denmark","GDP|PPP","billion USD_2017/yr",341.173,365.162,392.167,422.766,456.454,489.89,521.987,553.558,585.097,614.407,640.959,665.039,685.675,701.177,708.355,707.578
"OECD ENV-Growth 2023","SSP1","Dominican Republic","GDP|PPP","billion USD_2017/yr",247.217,315.972,397.174,485.281,577.798,668.51,756.246,841.87,926.946,1008.58,1085.88,1157.3,1222.36,1281.52,1334.62,1381.08
"OECD ENV-Growth 2023","SSP1","Algeria","GDP|PPP","billion USD_2017/yr",543.288,595.889,670.833,765.412,893.498,1051.9,1241.56,1467.97,1732.26,2021.79,2332.73,2663.21,3015.38,3393.38,3798.18,4223.14
"OECD ENV-Growth 2023","SSP1","Ecuador","GDP|PPP","billion USD_2017/yr",205.776,235.191,274.15,324.768,387.09,456.838,532.521,614.335,701.803,791.041,879.447,963.979,1043.3,1116.06,1180.36,1233.61
"OECD ENV-Growth 2023","SSP1","Egypt","GDP|PPP","billion USD_2017/yr",1608.55,2144.18,2913.35,3947.56,5240.6,6716.97,8349.37,10129.2,12018.5,13918.8,15827.3,17729.5,19619.6,21500.8,23363.8,25176
"OECD ENV-Growth 2023","SSP1","Eritrea","GDP|PPP","billion USD_2017/yr",7.04007,8.38617,10.7483,14.4563,19.8555,26.9573,35.7751,46.3944,58.9788,73.4146,89.7834,107.719,126.825,146.882,167.788,189.512
"OECD ENV-Growth 2023","SSP1","Western Sahara","GDP|PPP","billion USD_2017/yr",1.14952,1.26784,1.50488,1.88596,2.44881,3.19779,4.17421,5.44482,7.05403,9.00816,11.3237,14.0224,17.1101,20.5743,24.3626,28.3673
"OECD ENV-Growth 2023","SSP1","Spain","GDP|PPP","billion USD_2017/yr",1900.93,2037.64,2242.39,2504.8,2803.97,3112.86,3426.82,3742.53,4043.58,4307.36,4528.58,4702.94,4820.22,4895.65,4932.96,4925.12
"OECD ENV-Growth 2023","SSP1","Estonia","GDP|PPP","billion USD_2017/yr",47.9633,56.9263,63.7307,69.2514,72.9756,75.3272,77.1733,79.1486,81.0894,82.5878,83.5275,83.8948,83.7503,83.209,82.3788,81.2695
"OECD ENV-Growth 2023","SSP1","Ethiopia","GDP|PPP","billion USD_2017/yr",363.207,508.949,717.053,998.343,1373.14,1840.57,2407.5,3087.36,3894.93,4817.45,5850.19,6966.57,8139.61,9357.74,10610.2,11883
"OECD ENV-Growth 2023","SSP1","Finland","GDP|PPP","billion USD_2017/yr",265.788,286.2,306.525,330.333,355.75,380.249,404.725,430.302,456.96,483.019,507.385,529,545.437,556.951,563.687,566.138
"OECD ENV-Growth 2023","SSP1","Fiji","GDP|PPP","billion USD_2017/yr",13.3352,15.703,18.7,22.5493,27.123,32.0347,37.179,42.5296,48.092,53.7346,59.3926,65.0507,70.7238,76.388,82.0261,87.5768
"OECD ENV-Growth 2023","SSP1","France","GDP|PPP","billion USD_2017/yr",3022.77,3269.64,3524.32,3814.02,4126.64,4441.31,4755.69,5078.26,5408.12,5733.42,6049.11,6352.15,6636.9,6885.45,7096.46,7262.86
"OECD ENV-Growth 2023","SSP1","Micronesia","GDP|PPP","billion USD_2017/yr",0.35393199999999997,0.375141,0.43591399999999997,0.550983,0.730443,0.971741,1.27747,1.65311,2.10892,2.63967,3.24318,3.90888,4.62553,5.38176,6.16897,6.98402
"OECD ENV-Growth 2023","SSP1","Gabon","GDP|PPP","billion USD_2017/yr",36.0025,42.0156,51.0734,61.2354,72.5338,84.7343,97.7627,111.863,127.073,142.673,158.423,173.943,189.04,203.72,217.921,231.492
"OECD ENV-Growth 2023","SSP1","United Kingdom","GDP|PPP","billion USD_2017/yr",3105.54,3387.4,3750.09,4230.13,4810.09,5418.99,6032.36,6657.07,7285.3,7890.22,8457.12,8974.81,9429.18,9805.56,10078.3,10244.7
"OECD ENV-Growth 2023","SSP1","Georgia","GDP|PPP","billion USD_2017/yr",74.022,96.854,124.95,150.469,169.775,181.956,189.462,194.515,198.486,200.968,202.448,203.433,204.518,206.151,208.571,211.782
"OECD ENV-Growth 2023","SSP1","Ghana","GDP|PPP","billion USD_2017/yr",199.342,256.318,332.766,429.14,549.841,693.156,860.595,1055.31,1278.44,1522.37,1785.5,2063.9,2355.94,2659.86,2972.41,3289.82
"OECD ENV-Growth 2023","SSP1","Guinea","GDP|PPP","billion USD_2017/yr",44.4269,58.4264,80.1163,110.42,151.235,202.421,264.078,337.354,423.42,521.05,629.653,746.19,869.072,997.592,1131.1,1268.45
"OECD ENV-Growth 2023","SSP1","Gambia","GDP|PPP","billion USD_2017/yr",6.88655,8.95548,12.1106,16.0919,21.1849,27.4381,34.9181,43.7932,54.1661,65.9667,79.0844,93.2326,108.216,123.899,140.106,156.71
"OECD ENV-Growth 2023","SSP1","Guinea-Bissau","GDP|PPP","billion USD_2017/yr",5.38701,6.84281,8.78613,11.3585,14.799,19.2012,24.6392,31.2801,39.2324,48.4697,58.9416,70.5425,83.1116,96.5363,110.669,125.307
"OECD ENV-Growth 2023","SSP1","Equatorial Guinea","GDP|PPP","billion USD_2017/yr",21.0139,20.4982,24.5047,29.9887,37.1062,45.8539,56.2158,68.4271,82.4292,97.4329,113.273,129.755,146.728,163.911,180.904,197.314
"OECD ENV-Growth 2023","SSP1","Greece","GDP|PPP","billion USD_2017/yr",336.856,373.336,407.269,447.867,489.384,528.174,565.052,599.836,631.567,658.072,679.073,694.663,705.527,712.285,715.035,712.438
"OECD ENV-Growth 2023","SSP1","Grenada","GDP|PPP","billion USD_2017/yr",2.02408,2.34097,2.76565,3.3083,3.94186,4.6061,5.29765,6.04131,6.85056,7.67459,8.48834,9.27419,10.0259,10.7452,11.4381,12.1034
