ISO,NAME,data,rcp,regnum,ssp,stat,tslice,year,value
TWN,Taiwan,CDD,rcp26,169,SSP1,PopWeightAv,future,2020,968.5
TZA,United Republic of Tanzania,CDD,rcp26,170,SSP1,mean,future,2020,1053.0
TZA,United Republic of Tanzania,CDD,rcp26,170,SSP1,PopWeightAv,future,2020,1003.5
UGA,Uganda,CDD,rcp26,171,SSP1,mean,future,2020,1192.5
UGA,Uganda,CDD,rcp26,171,SSP1,PopWeightAv,future,2020,1026.5
UKR,Ukraine,CDD,rcp26,172,SSP1,mean,future,2020,201.5
UKR,Ukraine,CDD,rcp26,172,SSP1,PopWeightAv,future,2020,211.5
URY,Uruguay,CDD,rcp26,173,SSP1,mean,future,2020,394.5
URY,Uruguay,CDD,rcp26,173,SSP1,PopWeightAv,future,2020,276.0
USA,United States of America,CDD,rcp26,174,SSP1,mean,future,2020,342.0
USA,United States of America,CDD,rcp26,174,SSP1,PopWeightAv,future,2020,562.0
UZB,Uzbekistan,CDD,rcp26,175,SSP1,mean,future,2020,835.5
UZB,Uzbekistan,CDD,rcp26,175,SSP1,PopWeightAv,future,2020,750.0
VCT,Saint Vincent and the Grenadines,CDD,rcp26,176,SSP1,mean,future,2020,2674.5
VCT,Saint Vincent and the Grenadines,CDD,rcp26,176,SSP1,PopWeightAv,future,2020,2674.5
VEN,Venezuela,CDD,rcp26,177,SSP1,mean,future,2020,2091.5
VEN,Venezuela,CDD,rcp26,177,SSP1,PopWeightAv,future,2020,1917.0
VNM,Viet Nam,CDD,rcp26,178,SSP1,mean,future,2020,1889.0
VNM,Viet Nam,CDD,rcp26,178,SSP1,PopWeightAv,future,2020,2242.5
VUT,Vanuatu,CDD,rcp26,179,SSP1,mean,future,2020,1274.0
VUT,Vanuatu,CDD,rcp26,179,SSP1,PopWeightAv,future,2020,1275.0
WSM,Samoa,CDD,rcp26,180,SSP1,mean,future,2020,2557.5
WSM,Samoa,CDD,rcp26,180,SSP1,PopWeightAv,future,2020,2557.5
YEM,Yemen,CDD,rcp26,181,SSP1,mean,future,2020,1601.0
YEM,Yemen,CDD,rcp26,181,SSP1,PopWeightAv,future,2020,1032.0
ZAF,South Africa,CDD,rcp26,182,SSP1,mean,future,2020,557.0
ZAF,South Africa,CDD,rcp26,182,SSP1,PopWeightAv,future,2020,459.5
ZMB,Zambia,CDD,rcp26,183,SSP1,mean,future,2020,1032.0
ZMB,Zambia,CDD,rcp26,183,SSP1,PopWeightAv,future,2020,958.0
ZWE,Zimbabwe,CDD,rcp26,184,SSP1,mean,future,2020,1023.5
ZWE,Zimbabwe,CDD,rcp26,184,SSP1,PopWeightAv,future,2020,810.0
GUF,French Guiana,CDD,rcp26,185,SSP1,mean,future,2020,2240.5
GUF,French Guiana,CDD,rcp26,185,SSP1,PopWeightAv,future,2020,2172.0
SSD,South Sudan,CDD,rcp26,186,SSP1,mean,future,2020,2864.5
SSD,South Sudan,CDD,rcp26,186,SSP1,PopWeightAv,future,2020,3017.5
ESH,Western Sahara,CDD,rcp26,187,SSP1,mean,future,2020,1699.5
ESH,Western Sahara,CDD,rcp26,187,SSP1,PopWeightAv,future,2020,1484.5
GRL,Greenland,CDD,rcp26,188,SSP1,mean,future,2020,0.0
GRL,Greenland,CDD,rcp26,188,SSP1,PopWeightAv,future,2020,
PRK,North Korea,CDD,rcp26,189,SSP1,mean,future,2020,135.0
PRK,North Korea,CDD,rcp26,189,SSP1,PopWeightAv,future,2020,227.0
ABW,Aruba,CDD,rcp26,1,SSP1,mean,future,2030,
ABW,Aruba,CDD,rcp26,1,SSP1,PopWeightAv,future,2030,
AFG,Afghanistan,CDD,rcp26,2,SSP1,mean,future,2030,906.0
AFG,Afghanistan,CDD,rcp26,2,SSP1,PopWeightAv,future,2030,666.5
AGO,Angola,CDD,rcp26,3,SSP1,mean,future,2030,955.5
AGO,Angola,CDD,rcp26,3,SSP1,PopWeightAv,future,2030,832.5
ALB,Albania,CDD,rcp26,4,SSP1,mean,future,2030,288.0
ALB,Albania,CDD,rcp26,4,SSP1,PopWeightAv,future,2030,359.0
ARE,United Arab Emirates,CDD,rcp26,5,SSP1,mean,future,2030,2994.5
ARE,United Arab Emirates,CDD,rcp26,5,SSP1,PopWeightAv,future,2030,2919.0
ARG,Argentina,CDD,rcp26,6,SSP1,mean,future,2030,408.5
ARG,Argentina,CDD,rcp26,6,SSP1,PopWeightAv,future,2030,499.5
ARM,Armenia,CDD,rcp26,7,SSP1,mean,future,2030,173.5
ARM,Armenia,CDD,rcp26,7,SSP1,PopWeightAv,future,2030,206.0
AUS,Australia,CDD,rcp26,8,SSP1,mean,future,2030,1519.0
AUS,Australia,CDD,rcp26,8,SSP1,PopWeightAv,future,2030,387.5
AUT,Austria,CDD,rcp26,9,SSP1,mean,future,2030,69.5
AUT,Austria,CDD,rcp26,9,SSP1,PopWeightAv,future,2030,125.5
AZE,Azerbaijan,CDD,rcp26,10,SSP1,mean,future,2030,555.5
AZE,Azerbaijan,CDD,rcp26,10,SSP1,PopWeightAv,future,2030,632.5
BDI,Burundi,CDD,rcp26,11,SSP1,mean,future,2030,509.0
BDI,Burundi,CDD,rcp26,11,SSP1,PopWeightAv,future,2030,480.0
BEL,Belgium,CDD,rcp26,12,SSP1,mean,future,2030,76.0
BEL,Belgium,CDD,rcp26,12,SSP1,PopWeightAv,future,2030,72.0
BEN,Benin,CDD,rcp26,13,SSP1,mean,future,2030,2902.5
BEN,Benin,CDD,rcp26,13,SSP1,PopWeightAv,future,2030,2827.5
BFA,Burkina Faso,CDD,rcp26,14,SSP1,mean,future,2030,3242.5
BFA,Burkina Faso,CDD,rcp26,14,SSP1,PopWeightAv,future,2030,3230.0
BGD,Bangladesh,CDD,rcp26,15,SSP1,mean,future,2030,2178.5
BGD,Bangladesh,CDD,rcp26,15,SSP1,PopWeightAv,future,2030,2194.5
BGR,Bulgaria,CDD,rcp26,16,SSP1,mean,future,2030,295.0
BGR,Bulgaria,CDD,rcp26,16,SSP1,PopWeightAv,future,2030,296.0
BHR,Bahrain,CDD,rcp26,17,SSP1,mean,future,2030,
BHR,Bahrain,CDD,rcp26,17,SSP1,PopWeightAv,future,2030,
BHS,Bahamas,CDD,rcp26,18,SSP1,mean,future,2030,1688.0
BHS,Bahamas,CDD,rcp26,18,SSP1,PopWeightAv,future,2030,1968.0
BIH,Bosnia and Herzegovina,CDD,rcp26,19,SSP1,mean,future,2030,178.5
BIH,Bosnia and Herzegovina,CDD,rcp26,19,SSP1,PopWeightAv,future,2030,182.5
BLR,Belarus,CDD,rcp26,20,SSP1,mean,future,2030,112.0
BLR,Belarus,CDD,rcp26,20,SSP1,PopWeightAv,future,2030,114.0
BLZ,Belize,CDD,rcp26,21,SSP1,mean,future,2030,2073.5
BLZ,Belize,CDD,rcp26,21,SSP1,PopWeightAv,future,2030,2097.0
BOL,Bolivia,CDD,rcp26,22,SSP1,mean,future,2030,1405.5
BOL,Bolivia,CDD,rcp26,22,SSP1,PopWeightAv,future,2030,1282.0
BRA,Brazil,CDD,rcp26,23,SSP1,mean,future,2030,2185.5
BRA,Brazil,CDD,rcp26,23,SSP1,PopWeightAv,future,2030,1395.0
BRB,Barbados,CDD,rcp26,24,SSP1,mean,future,2030,
BRB,Barbados,CDD,rcp26,24,SSP1,PopWeightAv,future,2030,
BRN,Brunei Darussalam,CDD,rcp26,25,SSP1,mean,future,2030,2278.0
BRN,Brunei Darussalam,CDD,rcp26,25,SSP1,PopWeightAv,future,2030,2409.5
BTN,Bhutan,CDD,rcp26,26,SSP1,mean,future,2030,115.5
BTN,Bhutan,CDD,rcp26,26,SSP1,PopWeightAv,future,2030,774.0
BWA,Botswana,CDD,rcp26,27,SSP1,mean,future,2030,1416.0
BWA,Botswana,CDD,rcp26,27,SSP1,PopWeightAv,future,2030,1263.5
CAF,Central African Republic,CDD,rcp26,28,SSP1,mean,future,2030,2069.5
CAF,Central African Republic,CDD,rcp26,28,SSP1,PopWeightAv,future,2030,1970.0
CAN,Canada,CDD,rcp26,29,SSP1,mean,future,2030,18.5
CAN,Canada,CDD,rcp26,29,SSP1,PopWeightAv,future,2030,121.5
CHE,Switzerland,CDD,rcp26,30,SSP1,mean,future,2030,37.0
CHE,Switzerland,CDD,rcp26,30,SSP1,PopWeightAv,future,2030,70.5
CHL,Chile,CDD,rcp26,31,SSP1,mean,future,2030,2.5
CHL,Chile,CDD,rcp26,31,SSP1,PopWeightAv,future,2030,15.5
CHN,China,CDD,rcp26,32,SSP1,mean,future,2030,347.5
CHN,China,CDD,rcp26,32,SSP1,PopWeightAv,future,2030,755.5
CIV,Cote d'Ivoire,CDD,rcp26,33,SSP1,mean,future,2030,2437.0
CIV,Cote d'Ivoire,CDD,rcp26,33,SSP1,PopWeightAv,future,2030,2433.5
CMR,Cameroon,CDD,rcp26,34,SSP1,mean,future,2030,1847.5
CMR,Cameroon,CDD,rcp26,34,SSP1,PopWeightAv,future,2030,1824.5
COD,Dem. Rep. of the Congo,CDD,rcp26,35,SSP1,mean,future,2030,1763.5
COD,Dem. Rep. of the Congo,CDD,rcp26,35,SSP1,PopWeightAv,future,2030,1569.0
COG,Congo,CDD,rcp26,36,SSP1,mean,future,2030,1866.0
COG,Congo,CDD,rcp26,36,SSP1,PopWeightAv,future,2030,1965.5
COL,Colombia,CDD,rcp26,37,SSP1,mean,future,2030,1901.0
COL,Colombia,CDD,rcp26,37,SSP1,PopWeightAv,future,2030,1396.0
COM,Comoros,CDD,rcp26,38,SSP1,mean,future,2030,1488.5
COM,Comoros,CDD,rcp26,38,SSP1,PopWeightAv,future,2030,1488.5
CPV,Cape Verde,CDD,rcp26,39,SSP1,mean,future,2030,
CPV,Cape Verde,CDD,rcp26,39,SSP1,PopWeightAv,future,2030,
CRI,Costa Rica,CDD,rcp26,40,SSP1,mean,future,2030,1769.0
CRI,Costa Rica,CDD,rcp26,40,SSP1,PopWeightAv,future,2030,1412.5
CUB,Cuba,CDD,rcp26,41,SSP1,mean,future,2030,2074.0
CUB,Cuba,CDD,rcp26,41,SSP1,PopWeightAv,future,2030,2063.5
CYP,Cyprus,CDD,rcp26,42,SSP1,mean,future,2030,949.0
CYP,Cyprus,CDD,rcp26,42,SSP1,PopWeightAv,future,2030,1009.0
CZE,Czech Republic,CDD,rcp26,43,SSP1,mean,future,2030,96.0
CZE,Czech Republic,CDD,rcp26,43,SSP1,PopWeightAv,future,2030,103.5
DEU,Germany,CDD,rcp26,44,SSP1,mean,future,2030,88.0
DEU,Germany,CDD,rcp26,44,SSP1,PopWeightAv,future,2030,97.5
DJI,Djibouti,CDD,rcp26,45,SSP1,mean,future,2030,3077.0
DJI,Djibouti,CDD,rcp26,45,SSP1,PopWeightAv,future,2030,2970.5
DNK,Denmark,CDD,rcp26,46,SSP1,mean,future,2030,26.0
DNK,Denmark,CDD,rcp26,46,SSP1,PopWeightAv,future,2030,27.0
DOM,Dominican Republic,CDD,rcp26,47,SSP1,mean,future,2030,1673.0
DOM,Dominican Republic,CDD,rcp26,47,SSP1,PopWeightAv,future,2030,1670.5
DZA,Algeria,CDD,rcp26,48,SSP1,mean,future,2030,2265.5
DZA,Algeria,CDD,rcp26,48,SSP1,PopWeightAv,future,2030,888.0
ECU,Ecuador,CDD,rcp26,49,SSP1,mean,future,2030,1204.5
ECU,Ecuador,CDD,rcp26,49,SSP1,PopWeightAv,future,2030,1768.0
EGY,Egypt,CDD,rcp26,50,SSP1,mean,future,2030,1832.5
EGY,Egypt,CDD,rcp26,50,SSP1,PopWeightAv,future,2030,1392.5
ERI,Eritrea,CDD,rcp26,51,SSP1,mean,future,2030,2581.5
ERI,Eritrea,CDD,rcp26,51,SSP1,PopWeightAv,future,2030,1657.5
ESP,Spain,CDD,rcp26,52,SSP1,mean,future,2030,401.5
ESP,Spain,CDD,rcp26,52,SSP1,PopWeightAv,future,2030,455.0
EST,Estonia,CDD,rcp26,53,SSP1,mean,future,2030,39.5
EST,Estonia,CDD,rcp26,53,SSP1,PopWeightAv,future,2030,36.0
ETH,Ethiopia,CDD,rcp26,54,SSP1,mean,future,2030,1399.5
ETH,Ethiopia,CDD,rcp26,54,SSP1,PopWeightAv,future,2030,547.0
FIN,Finland,CDD,rcp26,55,SSP1,mean,future,2030,13.0
FIN,Finland,CDD,rcp26,55,SSP1,PopWeightAv,future,2030,19.5
FJI,Fiji,CDD,rcp26,56,SSP1,mean,future,2030,1386.5
FJI,Fiji,CDD,rcp26,56,SSP1,PopWeightAv,future,2030,1222.5
FRA,France,CDD,rcp26,57,SSP1,mean,future,2030,151.5
FRA,France,CDD,rcp26,57,SSP1,PopWeightAv,future,2030,170.5
GAB,Gabon,CDD,rcp26,58,SSP1,mean,future,2030,2000.5
GAB,Gabon,CDD,rcp26,58,SSP1,PopWeightAv,future,2030,2124.5
GBR,United Kingdom,CDD,rcp26,59,SSP1,mean,future,2030,11.0
GBR,United Kingdom,CDD,rcp26,59,SSP1,PopWeightAv,future,2030,21.0
GEO,Georgia,CDD,rcp26,60,SSP1,mean,future,2030,181.0
GEO,Georgia,CDD,rcp26,60,SSP1,PopWeightAv,future,2030,281.5
GHA,Ghana,CDD,rcp26,61,SSP1,mean,future,2030,2813.5
GHA,Ghana,CDD,rcp26,61,SSP1,PopWeightAv,future,2030,2731.5
GIN,Guinea,CDD,rcp26,62,SSP1,mean,future,2030,2222.5
GIN,Guinea,CDD,rcp26,62,SSP1,PopWeightAv,future,2030,2127.0
GMB,Gambia,CDD,rcp26,63,SSP1,mean,future,2030,2779.5
GMB,Gambia,CDD,rcp26,63,SSP1,PopWeightAv,future,2030,2660.0
GNB,Guinea-Bissau,CDD,rcp26,64,SSP1,mean,future,2030,2577.5
GNB,Guinea-Bissau,CDD,rcp26,64,SSP1,PopWeightAv,future,2030,2591.0
GNQ,Equatorial Guinea,CDD,rcp26,65,SSP1,mean,future,2030,1651.5
GNQ,Equatorial Guinea,CDD,rcp26,65,SSP1,PopWeightAv,future,2030,1629.5
GRC,Greece,CDD,rcp26,66,SSP1,mean,future,2030,459.5
GRC,Greece,CDD,rcp26,66,SSP1,PopWeightAv,future,2030,537.0
GTM,Guatemala,CDD,rcp26,67,SSP1,mean,future,2030,1609.0
GTM,Guatemala,CDD,rcp26,67,SSP1,PopWeightAv,future,2030,845.5
GUY,Guyana,CDD,rcp26,68,SSP1,mean,future,2030,2330.0
GUY,Guyana,CDD,rcp26,68,SSP1,PopWeightAv,future,2030,2534.0
HKG,"China, Hong Kong SAR",CDD,rcp26,69,SSP1,mean,future,2030,1638.5
HKG,"China, Hong Kong SAR",CDD,rcp26,69,SSP1,PopWeightAv,future,2030,1638.5
HND,Honduras,CDD,rcp26,70,SSP1,mean,future,2030,1559.5
HND,Honduras,CDD,rcp26,70,SSP1,PopWeightAv,future,2030,1271.5
HRV,Croatia,CDD,rcp26,71,SSP1,mean,future,2030,258.5
HRV,Croatia,CDD,rcp26,71,SSP1,PopWeightAv,future,2030,283.5
HTI,Haiti,CDD,rcp26,72,SSP1,mean,future,2030,1824.5
HTI,Haiti,CDD,rcp26,72,SSP1,PopWeightAv,future,2030,1878.0
HUN,Hungary,CDD,rcp26,73,SSP1,mean,future,2030,255.0
HUN,Hungary,CDD,rcp26,73,SSP1,PopWeightAv,future,2030,246.5
IDN,Indonesia,CDD,rcp26,74,SSP1,mean,future,2030,2195.0
IDN,Indonesia,CDD,rcp26,74,SSP1,PopWeightAv,future,2030,2384.0
IND,India,CDD,rcp26,75,SSP1,mean,future,2030,2164.5
IND,India,CDD,rcp26,75,SSP1,PopWeightAv,future,2030,2378.0
IRL,Ireland,CDD,rcp26,76,SSP1,mean,future,2030,2.0
IRL,Ireland,CDD,rcp26,76,SSP1,PopWeightAv,future,2030,3.5
IRN,Iran (Islamic Republic of),CDD,rcp26,77,SSP1,mean,future,2030,1319.5
IRN,Iran (Islamic Republic of),CDD,rcp26,77,SSP1,PopWeightAv,future,2030,1027.0
IRQ,Iraq,CDD,rcp26,78,SSP1,mean,future,2030,2206.5
IRQ,Iraq,CDD,rcp26,78,SSP1,PopWeightAv,future,2030,2328.0
ISL,Iceland,CDD,rcp26,79,SSP1,mean,future,2030,0.0
ISL,Iceland,CDD,rcp26,79,SSP1,PopWeightAv,future,2030,
ISR,Israel,CDD,rcp26,80,SSP1,mean,future,2030,1109.5
ISR,Israel,CDD,rcp26,80,SSP1,PopWeightAv,future,2030,993.5
ITA,Italy,CDD,rcp26,81,SSP1,mean,future,2030,304.5
ITA,Italy,CDD,rcp26,81,SSP1,PopWeightAv,future,2030,346.5
JAM,Jamaica,CDD,rcp26,82,SSP1,mean,future,2030,1893.0
JAM,Jamaica,CDD,rcp26,82,SSP1,PopWeightAv,future,2030,1738.5
JOR,Jordan,CDD,rcp26,83,SSP1,mean,future,2030,1168.0
JOR,Jordan,CDD,rcp26,83,SSP1,PopWeightAv,future,2030,975.0
JPN,Japan,CDD,rcp26,84,SSP1,mean,future,2030,332.5
JPN,Japan,CDD,rcp26,84,SSP1,PopWeightAv,future,2030,521.5
KAZ,Kazakhstan,CDD,rcp26,85,SSP1,mean,future,2030,435.5
KAZ,Kazakhstan,CDD,rcp26,85,SSP1,PopWeightAv,future,2030,361.0
KEN,Kenya,CDD,rcp26,86,SSP1,mean,future,2030,1974.0
KEN,Kenya,CDD,rcp26,86,SSP1,PopWeightAv,future,2030,735.0
KGZ,Kyrgyzstan,CDD,rcp26,87,SSP1,mean,future,2030,28.0
KGZ,Kyrgyzstan,CDD,rcp26,87,SSP1,PopWeightAv,future,2030,105.0
KHM,Cambodia,CDD,rcp26,88,SSP1,mean,future,2030,2761.0
KHM,Cambodia,CDD,rcp26,88,SSP1,PopWeightAv,future,2030,2919.0
KOR,Republic of Korea,CDD,rcp26,89,SSP1,mean,future,2030,387.0
KOR,Republic of Korea,CDD,rcp26,89,SSP1,PopWeightAv,future,2030,463.5
KWT,Kuwait,CDD,rcp26,90,SSP1,mean,future,2030,3001.0
KWT,Kuwait,CDD,rcp26,90,SSP1,PopWeightAv,future,2030,3063.5
LAO,Lao People's Dem. Republic,CDD,rcp26,91,SSP1,mean,future,2030,1665.5
LAO,Lao People's Dem. Republic,CDD,rcp26,91,SSP1,PopWeightAv,future,2030,1889.0
LBN,Lebanon,CDD,rcp26,92,SSP1,mean,future,2030,546.5
LBN,Lebanon,CDD,rcp26,92,SSP1,PopWeightAv,future,2030,532.5
LBR,Liberia,CDD,rcp26,93,SSP1,mean,future,2030,2032.5
LBR,Liberia,CDD,rcp26,93,SSP1,PopWeightAv,future,2030,2075.0
LBY,Libyan Arab Jamahiriya,CDD,rcp26,94,SSP1,mean,future,2030,1796.0
LBY,Libyan Arab Jamahiriya,CDD,rcp26,94,SSP1,PopWeightAv,future,2030,1260.5
LCA,St. Lucia,CDD,rcp26,95,SSP1,mean,future,2030,
LCA,St. Lucia,CDD,rcp26,95,SSP1,PopWeightAv,future,2030,
LKA,Sri Lanka,CDD,rcp26,96,SSP1,mean,future,2030,2605.5
LKA,Sri Lanka,CDD,rcp26,96,SSP1,PopWeightAv,future,2030,2331.0
LSO,Lesotho,CDD,rcp26,97,SSP1,mean,future,2030,54.5
LSO,Lesotho,CDD,rcp26,97,SSP1,PopWeightAv,future,2030,65.0
LTU,Lithuania,CDD,rcp26,98,SSP1,mean,future,2030,73.5
LTU,Lithuania,CDD,rcp26,98,SSP1,PopWeightAv,future,2030,74.0
LUX,Luxembourg,CDD,rcp26,99,SSP1,mean,future,2030,103.5
LUX,Luxembourg,CDD,rcp26,99,SSP1,PopWeightAv,future,2030,103.5
LVA,Latvia,CDD,rcp26,100,SSP1,mean,future,2030,56.0
LVA,Latvia,CDD,rcp26,100,SSP1,PopWeightAv,future,2030,59.0
MAC,Macau,CDD,rcp26,101,SSP1,mean,future,2030,
MAC,Macau,CDD,rcp26,101,SSP1,PopWeightAv,future,2030,
MAR,Morocco,CDD,rcp26,102,SSP1,mean,future,2030,909.5
MAR,Morocco,CDD,rcp26,102,SSP1,PopWeightAv,future,2030,654.0
MDA,Republic of Moldova,CDD,rcp26,103,SSP1,mean,future,2030,270.5
MDA,Republic of Moldova,CDD,rcp26,103,SSP1,PopWeightAv,future,2030,269.5
MDG,Madagascar,CDD,rcp26,104,SSP1,mean,future,2030,1106.0
MDG,Madagascar,CDD,rcp26,104,SSP1,PopWeightAv,future,2030,748.0
MDV,Maldives,CDD,rcp26,105,SSP1,mean,future,2030,0.0
MDV,Maldives,CDD,rcp26,105,SSP1,PopWeightAv,future,2030,
MEX,Mexico,CDD,rcp26,106,SSP1,mean,future,2030,1139.5
MEX,Mexico,CDD,rcp26,106,SSP1,PopWeightAv,future,2030,742.0
MKD,TFYR Macedonia,CDD,rcp26,107,SSP1,mean,future,2030,241.5
MKD,TFYR Macedonia,CDD,rcp26,107,SSP1,PopWeightAv,future,2030,224.5
MLI,Mali,CDD,rcp26,108,SSP1,mean,future,2030,3504.5
MLI,Mali,CDD,rcp26,108,SSP1,PopWeightAv,future,2030,3254.5
MLT,Malta,CDD,rcp26,109,SSP1,mean,future,2030,
MLT,Malta,CDD,rcp26,109,SSP1,PopWeightAv,future,2030,
MMR,Myanmar,CDD,rcp26,110,SSP1,mean,future,2030,1563.5
MMR,Myanmar,CDD,rcp26,110,SSP1,PopWeightAv,future,2030,2243.0
MNE,Montenegro,CDD,rcp26,111,SSP1,mean,future,2030,125.0
MNE,Montenegro,CDD,rcp26,111,SSP1,PopWeightAv,future,2030,126.0
MNG,Mongolia,CDD,rcp26,112,SSP1,mean,future,2030,104.5
MNG,Mongolia,CDD,rcp26,112,SSP1,PopWeightAv,future,2030,61.0
MOZ,Mozambique,CDD,rcp26,113,SSP1,mean,future,2030,1587.5
MOZ,Mozambique,CDD,rcp26,113,SSP1,PopWeightAv,future,2030,1575.5
MRT,Mauritania,CDD,rcp26,114,SSP1,mean,future,2030,3322.0
MRT,Mauritania,CDD,rcp26,114,SSP1,PopWeightAv,future,2030,3331.5
MUS,Mauritius,CDD,rcp26,115,SSP1,mean,future,2030,1229.5
MUS,Mauritius,CDD,rcp26,115,SSP1,PopWeightAv,future,2030,1229.5
MWI,Malawi,CDD,rcp26,116,SSP1,mean,future,2030,1062.5
MWI,Malawi,CDD,rcp26,116,SSP1,PopWeightAv,future,2030,1028.0
MYS,Malaysia,CDD,rcp26,117,SSP1,mean,future,2030,1991.0
MYS,Malaysia,CDD,rcp26,117,SSP1,PopWeightAv,future,2030,2215.5
NAM,Namibia,CDD,rcp26,118,SSP1,mean,future,2030,934.5
NAM,Namibia,CDD,rcp26,118,SSP1,PopWeightAv,future,2030,1074.0
NCL,New Caledonia,CDD,rcp26,119,SSP1,mean,future,2030,838.5
NCL,New Caledonia,CDD,rcp26,119,SSP1,PopWeightAv,future,2030,807.5
NER,Niger,CDD,rcp26,120,SSP1,mean,future,2030,3204.0
NER,Niger,CDD,rcp26,120,SSP1,PopWeightAv,future,2030,3436.5
NGA,Nigeria,CDD,rcp26,121,SSP1,mean,future,2030,2699.5
NGA,Nigeria,CDD,rcp26,121,SSP1,PopWeightAv,future,2030,2626.5
NIC,Nicaragua,CDD,rcp26,122,SSP1,mean,future,2030,1947.0
NIC,Nicaragua,CDD,rcp26,122,SSP1,PopWeightAv,future,2030,2024.5
NLD,Netherlands,CDD,rcp26,123,SSP1,mean,future,2030,37.0
NLD,Netherlands,CDD,rcp26,123,SSP1,PopWeightAv,future,2030,41.0
NOR,Norway,CDD,rcp26,124,SSP1,mean,future,2030,1.5
NOR,Norway,CDD,rcp26,124,SSP1,PopWeightAv,future,2030,9.0
NPL,Nepal,CDD,rcp26,125,SSP1,mean,future,2030,563.5
NPL,Nepal,CDD,rcp26,125,SSP1,PopWeightAv,future,2030,1224.0
NZL,New Zealand,CDD,rcp26,126,SSP1,mean,future,2030,4.5
NZL,New Zealand,CDD,rcp26,126,SSP1,PopWeightAv,future,2030,20.0
OMN,Oman,CDD,rcp26,127,SSP1,mean,future,2030,2328.5
OMN,Oman,CDD,rcp26,127,SSP1,PopWeightAv,future,2030,2329.0
PAK,Pakistan,CDD,rcp26,128,SSP1,mean,future,2030,1824.5
PAK,Pakistan,CDD,rcp26,128,SSP1,PopWeightAv,future,2030,2265.0
PAN,Panama,CDD,rcp26,129,SSP1,mean,future,2030,1865.0
PAN,Panama,CDD,rcp26,129,SSP1,PopWeightAv,future,2030,1950.5
PER,Peru,CDD,rcp26,130,SSP1,mean,future,2030,1149.0
PER,Peru,CDD,rcp26,130,SSP1,PopWeightAv,future,2030,717.5
PHL,Philippines,CDD,rcp26,131,SSP1,mean,future,2030,2056.0
PHL,Philippines,CDD,rcp26,131,SSP1,PopWeightAv,future,2030,2223.5
PNG,Papua New Guinea,CDD,rcp26,132,SSP1,mean,future,2030,1901.0
PNG,Papua New Guinea,CDD,rcp26,132,SSP1,PopWeightAv,future,2030,1482.5
POL,Poland,CDD,rcp26,133,SSP1,mean,future,2030,93.5
POL,Poland,CDD,rcp26,133,SSP1,PopWeightAv,future,2030,95.5
PRI,Puerto Rico,CDD,rcp26,134,SSP1,mean,future,2030,1647.0
PRI,Puerto Rico,CDD,rcp26,134,SSP1,PopWeightAv,future,2030,1559.5
PRT,Portugal,CDD,rcp26,135,SSP1,mean,future,2030,318.0
PRT,Portugal,CDD,rcp26,135,SSP1,PopWeightAv,future,2030,267.0
PRY,Paraguay,CDD,rcp26,136,SSP1,mean,future,2030,1696.0
PRY,Paraguay,CDD,rcp26,136,SSP1,PopWeightAv,future,2030,1364.5
PSE,Occupied Palestinian Terr.,CDD,rcp26,137,SSP1,mean,future,2030,964.0
PSE,Occupied Palestinian Terr.,CDD,rcp26,137,SSP1,PopWeightAv,future,2030,967.0
PYF,French Polynesia,CDD,rcp26,138,SSP1,mean,future,2030,329.5
PYF,French Polynesia,CDD,rcp26,138,SSP1,PopWeightAv,future,2030,659.0
QAT,Qatar,CDD,rcp26,139,SSP1,mean,future,2030,3143.0
QAT,Qatar,CDD,rcp26,139,SSP1,PopWeightAv,future,2030,3172.0
ROU,Romania,CDD,rcp26,140,SSP1,mean,future,2030,219.0
ROU,Romania,CDD,rcp26,140,SSP1,PopWeightAv,future,2030,261.5
RUS,Russian Federation,CDD,rcp26,141,SSP1,mean,future,2030,45.5
RUS,Russian Federation,CDD,rcp26,141,SSP1,PopWeightAv,future,2030,164.0
RWA,Rwanda,CDD,rcp26,142,SSP1,mean,future,2030,262.0
RWA,Rwanda,CDD,rcp26,142,SSP1,PopWeightAv,future,2030,224.5
SAU,Saudi Arabia,CDD,rcp26,143,SSP1,mean,future,2030,2548.5
SAU,Saudi Arabia,CDD,rcp26,143,SSP1,PopWeightAv,future,2030,2532.5
SDN,Sudan,CDD,rcp26,144,SSP1,mean,future,2030,3115.5
SDN,Sudan,CDD,rcp26,144,SSP1,PopWeightAv,future,2030,3388.5
SEN,Senegal,CDD,rcp26,145,SSP1,mean,future,2030,3100.0
SEN,Senegal,CDD,rcp26,145,SSP1,PopWeightAv,future,2030,2600.0
SGP,Singapore,CDD,rcp26,146,SSP1,mean,future,2030,
SGP,Singapore,CDD,rcp26,146,SSP1,PopWeightAv,future,2030,
SLB,Solomon Islands,CDD,rcp26,147,SSP1,mean,future,2030,2042.0
SLB,Solomon Islands,CDD,rcp26,147,SSP1,PopWeightAv,future,2030,2027.0
SLE,Sierra Leone,CDD,rcp26,148,SSP1,mean,future,2030,2360.5
SLE,Sierra Leone,CDD,rcp26,148,SSP1,PopWeightAv,future,2030,2380.0
SLV,El Salvador,CDD,rcp26,149,SSP1,mean,future,2030,1987.0
SLV,El Salvador,CDD,rcp26,149,SSP1,PopWeightAv,future,2030,1817.5
SOM,Somalia,CDD,rcp26,150,SSP1,mean,future,2030,2662.0
